daily_screen_time,unlock_count,avg_session_duration,social_media_usage,productivity_usage,entertainment_usage,late_night_usage,typing_speed,typing_pause_duration,backspace_frequency,movement_regularity,sleep_quality,stress_level,fatigue_level,mood_score,risk_class
5.393379254442102,118,4.179992504031523,3.4154806674313187,5.6543123103087165,2.3482493745027604,71.52050043221465,25.63544826192323,3.1963156541052062,2.399228573210637,23.65770069785674,60.31011606050603,13.442866428945662,17.38854259215605,71.11418323957582,0
11.23103238291032,24,7.502632003330158,7.484748065374944,2.982203837312284,6.6075017812943075,25.6616745938542,62.10296252483927,4.8206483652022944,19.94662833195019,16.656739205467172,27.117005807981084,70.39413790860493,31.62810463374277,39.0656405750099,2
8.260583760846977,196,12.092175909842851,6.833674913331276,3.7049607400584303,2.8820750171721734,50.94986051377748,71.11254896387038,6.239143816198466,2.119044457848251,82.1282588310726,17.347054944433662,69.42259935741825,79.58049649636436,11.88373314311947,2
10.138996939343714,132,4.40334357016688,5.771965398610975,1.0851824781933521,1.6853534564808856,11.161604667215574,35.05463916072472,2.1646876941514295,26.295663744617478,58.87399013901019,71.54020221995995,67.26110464582334,76.90270359390675,0.0,2
6.155849087686977,87,13.412198633898655,3.680402108335011,4.626892235075895,6.20939190087042,98.52959232362493,59.32568775130788,6.8220940548218785,32.273237065811,93.34841151178628,12.387570784334255,53.001702762494766,43.93688710064653,61.205482155100036,2
3.886006578740157,109,9.096133943239844,5.876200334968718,1.647088679128877,4.035778247591736,12.538473906995529,40.47089976342502,5.927336347651912,26.172391159450434,75.95479275962087,78.92315447356202,94.91481340674336,87.0033126427697,49.546499016989564,1
7.323140263666265,135,12.358409614806186,8.167063004965819,5.496088155136509,0.3627289107083739,41.19259266418782,59.327139649727215,4.589381997364795,31.821358847809663,77.65115810195547,54.64807350429729,51.66508787944737,38.7443382039053,57.5831460142992,1
2.1700811890938407,65,7.9828509467202275,2.0156319947957466,0.7551168158735708,8.163516322492947,85.16495023344659,67.7462142211402,2.804285999998305,2.0005662479169217,54.79714220933736,40.953574147060095,82.96162836552632,84.2469805032618,30.750205444408145,2
10.190127305922111,71,8.387752226417795,3.0195265997007414,7.811977819794322,1.3411289386057024,24.48869484804068,92.8246442855246,5.00666159577654,4.55600485122531,81.75994641425726,33.95071880579132,29.414416067343737,5.967161754962051,59.16005640448335,0
8.13247619078168,96,10.219734718570532,2.327671396631237,5.539310432969331,3.0686186022059676,26.69717853461734,51.455748801694696,5.731733556585438,32.03388495764888,92.90158318761588,92.38763581322458,79.98669043553753,35.63964728159281,43.736531201466846,0
9.459921270896425,65,14.905153244120529,4.338575384012293,1.617490628933024,3.3322749339639417,80.84995158907329,66.85728322171045,2.1927691367172457,36.52470636214113,73.51314220551852,62.00387795132197,97.6787532563208,83.37643693386453,9.63506356271024,2
5.222522665363618,162,8.27555123747623,6.347103493414995,0.30993823460247516,4.211211153770671,27.33396571920127,61.243139833594554,6.950527447858502,32.86116754824396,19.291826798056118,75.20584819961259,89.63799686295968,87.72309877858685,37.110588421231114,1
11.692329256146484,35,8.835594579246022,3.8505362287932923,2.8088105592007064,6.697729787607034,0.28713110948129783,40.40439151100584,6.3694736513070085,30.50952642980272,67.28974761430855,78.75706601870607,33.27866984393092,74.10385987471595,46.866969327649684,0
10.877771773883076,176,9.95035384561845,5.207850997035875,1.3919434596072178,0.15115834927106483,42.79137204899498,35.24513053581763,3.4499599383661663,32.41745454389708,20.59812267721609,56.62667337781832,83.69264525390115,65.96738678819587,66.53225246000154,2
9.6730267192745,82,12.010230086925432,2.59937290936877,1.9036083983324585,7.932765231223027,1.253520967847499,94.0296577395779,5.087526418850227,33.802366809235124,16.79557317284277,92.79444052773125,13.858912441670942,79.65746148945613,42.819874868877676,0
3.5437064324456595,124,1.8921250993907617,2.489894407349208,7.007452015815538,5.526311465705294,90.97922838293668,31.548188936121228,3.715661372869595,33.148232429805475,70.97523565020253,48.90050823949231,68.02680304401389,69.51046969288016,33.311120978341265,1
6.4005705391338585,45,8.638449065533976,3.1073143404589647,4.904996348396626,8.08545058485106,64.18132241792209,78.22202136593894,5.350420810159481,33.734364540598605,83.46111800931538,47.894771976776866,36.81959966776185,26.896769719726763,89.92208788836078,0
1.9599395407659022,90,8.12019215593186,7.707694352521436,1.576369693625416,6.9660721142984805,58.30142662212422,26.72699128166088,5.806177206758071,5.182847418852775,23.97805118418426,28.389738461558103,66.25631833239062,46.826268665317215,76.25900287605046,1
3.1200396667092525,162,14.80961176041107,5.141319316219251,4.541943325362101,7.893841031899021,20.15895108623631,79.34810154890006,0.26023563058359345,4.720676714268863,16.525077501011936,35.15864917306108,43.339157704890276,65.10626980129899,19.731548687187733,0
8.672014009045775,67,8.301300022632384,4.066035177858238,2.195089096714947,5.148404627859695,69.99461854286363,29.858275439163844,0.6460110049344798,17.528157558865875,88.01401468889986,64.96222522965144,5.840082933754987,58.2534591691206,88.60604287611015,0
9.32000263703208,40,7.918472127353831,7.288413756860825,7.814366741993095,3.1013954561682686,67.72546436783458,92.37253152129335,2.4216251695494164,24.686658725598214,21.634421655196462,31.949621697233724,26.508719526459444,86.19917506956767,13.059329525418349,2
11.658852190559205,116,15.425439825727471,0.6938627198892902,0.455506396056823,3.8204781301542714,6.046357392536494,69.87901252596139,6.431534065163212,34.79261931863429,13.08757624944887,74.51557466436842,8.941919655823387,47.541396196455864,82.75582292477183,0
4.921166260450596,46,7.648762246733399,3.3389247377216487,5.912083692908958,5.627471407226548,88.08465308105725,22.20945949406631,2.848087723689389,16.39243620801354,73.45278445145104,79.98111648866131,44.73610282038617,19.730813534181394,13.9965755282221,0
5.389826913366123,76,3.549443340895773,2.728993625154708,6.229376804293133,3.686227622037225,57.94133629298055,70.45416955672087,6.223834284893277,13.830034295246298,84.59896876039018,42.1919034457601,83.12662966572103,23.170711516810872,29.618318107718068,1
6.430336018395983,102,4.097125066647982,8.993833674583009,0.7238695588700621,6.246051381129429,79.24668810386102,63.28966102252415,3.2907939971590956,35.602277249096765,55.27365404885192,10.39855826239252,73.63369858468228,82.52931653277334,83.25064596271277,2
3.4894492703849997,124,2.246850582722007,6.046258501883188,1.5405810410045422,0.8715233350722484,26.291407212884423,42.003699735516676,2.0930851501498564,12.721484612521785,57.51342148025333,66.11673279628168,78.3688333206981,3.819769696972531,0.0,0
2.8641758060224523,139,0.8086355647359557,5.151375817124414,3.197591941010869,7.071887851473065,12.204779975345414,35.85887982053717,6.314451763131217,37.29617920302192,39.64372512000932,13.837646834670041,80.06956733883982,84.69825402770236,68.68774513603333,1
6.494901725372304,146,7.365574047207325,1.1228106282878343,6.971607646926729,1.8151845729928353,70.24495731867846,72.50086253985216,3.968628305538875,9.616742637961659,30.984761500228466,69.08209909461208,39.59040028804322,8.225280046774568,43.88398525422456,0
3.882548165034283,179,12.492487235732966,2.6674847772671004,4.388599519664295,8.02915992000767,79.38826862551622,74.30890983598927,2.5873416357072854,17.4573614835165,76.46042217545158,45.92708573413104,52.06039284288606,39.81589600040411,5.9513263053657735,1
8.533046944166358,27,11.948689930557505,5.661223161554326,5.311393430056866,1.4065847194730505,38.60335336192914,41.176467916202924,0.4064083250319359,19.246251205334783,84.73702791465175,49.4712363948097,52.2859588179423,78.21656537988912,84.17022566953565,1
6.090095148159473,85,1.288666134603323,3.1329518646479952,6.307500116563372,1.184979247260142,2.369227531631124,85.0981688671603,0.8654386138927449,14.878949234228644,38.26953871853731,61.88462292288706,15.52839207505473,41.315845421305504,53.28340666343816,0
10.243121058607294,15,9.463740134629301,8.54737066557999,6.659357749032655,6.9197593289340995,81.82540246538646,36.5061775110793,1.0612412607265607,2.144347297141544,34.09608826905732,44.76984475211958,60.6272173579295,80.30072958308094,75.98671591453589,2
8.852783571023615,16,3.145103506284835,6.429852800082505,3.9150194360527126,6.97709535270532,20.609390633044068,20.58915407798488,2.6173704038331835,12.126898086313659,33.56567131996441,38.57601105778283,71.9767194470312,12.428090445423615,72.8711361043022,1
4.779849734511432,56,15.104359528423398,4.108978893809032,4.168586482433154,6.305579127002477,33.90319418974882,62.98942758620629,4.290597394635974,16.51910303179157,14.452396785967338,32.94072843301727,61.82000717753636,51.08496928490752,0.0,1
10.238727914649612,131,3.3439479945915247,6.900691733440318,5.8004456852846795,8.16845589679952,62.82310077771302,23.56564582652929,2.222371789511316,15.4858704646465,34.734602185953534,39.41799310734922,74.37483192798561,57.752557691906866,16.242715684585328,2
9.95002575371642,189,10.32491610900172,7.945630765122974,2.254070398137886,2.372532880957495,9.995471921130273,37.13312514131882,0.5521406729771214,35.778886348519904,12.257280693272442,87.6781948916112,16.056887935611677,86.74164814030067,33.44346707561308,1
5.568522979816832,165,5.758823104893662,3.8425425877354664,6.86501994365109,7.043849407518415,7.199576613846315,55.57491144387504,1.9271802874896033,4.03681378906834,79.37987077721681,25.08381590417556,75.81103200907849,11.800412195884176,41.096370473725855,0
4.527445091267563,141,10.551732154658154,5.211939794524798,0.36213723091156425,3.0571404523647354,2.570377157527426,37.90876978858381,2.9199033912073102,18.72479408517535,32.52156095472448,41.54420117978203,24.35702961326831,34.828464416601776,7.299273584832211,0
8.666202791737243,166,7.066330666253942,8.64074626331947,1.7270184972358524,4.614148454782462,91.66398602394554,32.19970739360355,6.946662507839071,3.6131645899159737,70.73365666292,16.294697755969278,86.54489452407655,64.97872092030282,25.595840530327383,2
2.967401077897753,48,12.3465743950572,2.5004656720618867,6.441559555684725,3.8430402494911617,31.138274426865564,71.25483319245235,2.811609642781477,42.0178453435474,57.80057792756894,45.47024516090421,27.778612048623987,95.11342769484732,75.76119532819568,0
3.599036125988637,178,4.306322704983439,8.028729859127584,2.8540140527628437,0.1491401904583008,66.06588151171319,58.75994731218364,0.7154483893573633,35.97900579233714,83.69679943799349,15.509827745349098,50.755291683210935,82.73778645203855,11.970821192697823,2
1.577303832385558,188,14.568036164296753,2.255532532131402,1.3686960949999865,4.925482425728925,98.92352490177421,82.18089986002244,4.109692219870141,44.23294876723458,94.51332802501791,62.3182719696014,50.315765589066984,82.57053579941362,61.16187432957154,0
9.762705963772452,33,8.403186669562952,6.159971658629128,1.6566870945489458,6.379049457217205,66.94507935619434,61.49916757243821,6.445516501121399,41.1369028629288,42.32166204336652,12.876580887528608,30.003079796457257,51.615157765930086,42.41008070965415,2
8.480933994216336,106,12.292615845235364,7.019554139139348,4.339899935101342,1.5662400220322787,52.509479585618,53.67577694190227,5.528200322146075,15.579949200991628,17.77399215028807,61.8152370365346,38.638991351022284,56.044117476130836,4.620557614189073,2
8.904236475576518,176,13.715898909298652,5.6846770390183,6.800215928890905,7.9259092399015145,52.09199335172385,35.90050812886305,5.869906333391932,31.738086730214953,75.96882726596121,28.88523802785313,22.260497664030055,83.7065288435813,17.488898523967382,2
9.697654825730663,107,15.982194886513035,4.542408960642862,0.7510755830146627,4.555356131115432,37.69171484555517,78.36527000730379,6.5047993931060795,15.181825761571561,11.874604705528137,48.16109536389718,58.019364863645094,84.7448051081354,7.672372375792364,2
6.31861564315257,178,4.203974117028165,5.816733607750039,0.43775109117226535,1.5972664264691856,59.97796559550853,30.74968068514938,4.492150173360212,40.193081080973826,29.620773434789673,22.002526327274573,89.91160635601365,78.4138091543785,46.44967056356159,2
7.471782557505384,197,5.160764686164513,2.640451244721598,3.8283114595273764,5.525959595701836,95.87913895457044,34.37827287785282,6.964966841509141,19.66237340859568,14.686058825636191,60.267903163753424,34.44450422963348,79.94569986735011,6.921158334768394,2
2.967868480340403,107,4.606582918324701,2.906270258786359,7.65826183741835,1.7121507515288896,78.80440336983101,82.3270877402456,0.32964283216959056,18.16316430188198,89.03705670254375,81.09820257009795,52.24982270874556,85.68520674608291,72.13838252473263,0
2.702565772127721,26,4.795644248828696,2.826122081101634,2.376276466630186,0.6336801256808259,42.42266170332375,74.29540205833689,5.8603937653905795,41.304956002033336,10.46614318973836,26.617232981086865,85.15489690750441,13.6955015226414,64.69141773378063,0
8.518231098799951,81,9.653160071398537,5.287879551622848,7.681530204722977,5.856648036321634,33.24448290325333,64.02987911836163,6.013373619703605,37.979832367653735,53.3613105213404,88.79259897564422,47.08241136592894,30.508101429067263,3.9709316863655584,1
6.446510164502891,56,15.901542351816813,4.827962624058427,7.12391317740201,1.0298370197661537,88.35315296231214,18.113642462925874,6.4252326962575586,43.55578279466497,47.31192318999025,27.861221009979083,82.30721054658652,94.75467219163912,72.78704149052149,2
7.434979118052483,107,15.852226923809868,2.2214593115153636,2.408453595822587,0.9922265663620567,13.578582562659381,25.18060946277812,3.3993692576873586,4.858987679701215,67.44153048023628,59.12874165528234,46.51433186079788,54.208959036615546,85.82937705294287,0
9.532488002868268,129,8.806953116707078,8.263613083692205,6.572194901197944,6.315525930727231,84.95852569643017,54.99659681500877,5.53551587298214,12.463571755670976,35.497479794093984,59.638601828673984,45.94254940411122,19.58760284391905,0.7728742381157723,2
8.164542360006203,105,10.513213596023041,3.4110900041957306,5.549764960036787,0.5636987589477978,25.507676134233236,74.70711387863128,1.4460547539361408,14.936883158282964,86.88519524131233,27.458066951933755,19.623316482678806,50.28722952075555,89.84845286984316,0
7.312583706908956,53,13.87155226426441,4.625531512002425,4.192214633457106,6.902061104002819,71.56292357759177,52.12806913534586,4.261598553729679,20.24713862105477,74.62242525916261,40.46533903449341,16.623030671675103,63.70371247853758,27.99783623233926,1
7.371675187826842,73,14.980588568493278,4.465347317821819,3.498745915734423,6.787649572641752,80.622058077483,16.383441953182647,2.574651551307884,22.34459197578705,48.041909487316495,7.730151602718879,61.86919721938736,80.85286649013979,55.686404995207,2
4.691476029657428,147,3.898681535409067,2.2051444708552075,6.560921496218563,1.2877047958532346,47.699651726347255,29.741599893345736,4.21359818956763,14.533314406869735,41.50630995710364,65.22351913411009,81.94201779512102,79.34461224620598,6.508301196916124,1
1.8235872629633638,20,8.833834279925284,6.149050988498027,6.386019575021166,4.454397437126539,19.228397614227433,62.10133596961745,4.761367499392272,35.989368195236224,81.79816577978744,46.50259431885532,17.592803277068008,7.628700373247168,77.85668942335586,0
6.085532586939805,56,13.459123230854987,4.8254951127713035,6.1041034203519615,0.9116541241391157,84.47677434623753,70.53736477503931,2.4947738005486344,11.599498212857428,76.62130627114783,75.49021231368803,89.63873698794986,45.63134877540638,67.16296810728846,1
3.7531390646050564,189,5.408671564845792,0.7429428512271165,7.986396419479307,5.413598246202292,36.750834505331476,17.67426501695235,1.5920442651898168,31.95024447186186,45.11200510611618,31.86119323071741,38.37582157338329,4.933491281578762,89.07810280006507,0
5.789550759108679,34,7.485097445703094,8.164660613317924,3.9323971953427943,0.6286121089525911,32.06802604825193,18.46654027684003,2.31964657112941,38.62603757046019,40.040723909691195,86.52802575116563,44.54892020643643,86.48667562462757,89.28680634472889,0
10.460732269315745,95,15.781440742982522,7.258555186898583,6.493999226995344,8.033639193111078,51.00161823534396,35.90480923650904,4.681304991241354,27.959024283862213,13.42214309030371,18.5460481910211,88.184166387686,19.347171098750742,0.0,2
3.9563646015860776,55,15.772709790157238,6.425239634870731,6.927331262471132,1.844938177104486,43.50862411039177,21.680135630925193,4.770432212342392,17.228833813391297,17.190237598732814,58.41683682148962,88.3555698798908,61.73822134575802,50.28661234048059,1
2.112178787735193,35,14.572823523630761,7.922098880950593,1.8505001353387347,5.836315109968618,68.30522170387242,58.35569857546918,5.215086858566282,10.079323414456006,14.744824088772653,29.619243456771258,53.81187555277619,56.638126900357626,20.70715687566348,2
4.4545308662309635,97,12.936414841386476,7.455854235205579,0.5281182480138756,1.1776479647677245,13.719780837266537,24.896158556534438,0.9731025991516713,7.776886359358928,12.14856279862636,27.89270877516021,30.739139834160703,61.79976685642938,11.145688893547577,1
4.5827344565501775,116,4.890783610986647,3.376134196104087,3.3570375370709216,1.8606101659449226,43.5689654047873,66.8575467921138,5.747769992755785,33.999513783409654,23.452769628388722,15.825750787924768,20.990370927450357,55.96116254615235,15.059707173563057,1
8.450123404632398,49,5.676921125821249,6.174956095207205,6.882546138606853,3.8879770506203135,89.1701811225204,77.17802554460695,4.848219830632592,22.17267589609119,85.42847995589058,55.151103403178006,30.256944411040827,70.2653356724611,86.64241322635434,1
7.3488375995834225,30,9.118699186314096,4.960069485939809,2.4550055933171797,4.914007587268736,3.606270943972545,92.64133310016854,0.3104850291654103,3.991740700196808,80.23801934651613,33.775935109481765,77.59834797913662,61.85433680617766,54.611676529872504,1
9.730931195617341,41,9.323816093342584,2.851941050018373,5.660079201725908,8.490451219290136,45.73383331533264,90.87255693101714,2.4156251611018504,44.30509879853267,84.41049860888134,55.22618287144373,35.186944605869414,11.488223196456541,3.3592184110643313,1
8.47529217343757,142,8.483642854227417,2.7781675393711254,0.25731548470124893,0.31778031596393075,66.05319663852102,36.86921201882225,3.3203076657546924,30.86603686852657,64.89443180544153,85.72324253316471,69.59421587606981,37.47618739469938,84.00643840989406,0
5.76706204512074,182,10.477388254727853,2.2426628349290536,2.9718425720978545,0.10264112501033047,88.77110870419853,17.352768209853828,2.5882606836690223,38.29984971136002,64.91755290917897,27.021453690529363,23.15367647200253,54.37978297785727,75.95887621658602,0
10.047214038993364,50,7.006509944021429,6.139882865446423,5.001030219113579,3.0430835956055633,59.378622693317574,41.35297728894144,0.9101765286380505,20.842112866631492,20.905993696665465,8.39979541955768,49.50083784006767,33.56855803442865,24.84352461430525,2
3.253215659030891,77,12.187447191196101,7.423538008878221,1.2121060825642276,3.1757134895403274,82.44842712393286,71.67840949701227,1.5306893630845486,43.08386069474507,71.50895112053004,13.662528655073647,37.745878093470466,74.47110317184709,41.99634444850547,2
1.738476767905535,82,5.869958882471001,6.42329596472733,7.193533914749985,7.524232783228506,22.269101895928646,19.784096741803143,0.26947362487991455,10.579575899737472,34.64232415660162,21.340670477778595,51.83594606878145,32.882385215169236,63.24109577340926,0
2.4455025381442383,85,5.826290353584558,3.092508690480301,1.418937021513218,7.765693400657336,35.280943622785955,43.77701261371429,0.7422324133326835,9.960853286369092,55.69429302118569,47.80758177838882,58.00491205557642,80.89631238448571,57.43009981306476,0
9.084773181262728,62,2.7338346207557853,3.0405380021743573,7.296389651031158,7.496409801418278,94.21322739280427,38.842763803752554,1.9374708122993591,40.28439359512543,94.01558913447545,61.73188089898338,97.1569517110034,16.79296977225947,30.578272281743317,2
6.349710917639568,25,3.668425592439572,4.923917168121275,1.8878366077272024,1.3027015040828014,88.59751130926863,32.547650865518136,5.757794832886542,40.34383375224631,86.6141547000216,25.429282210411262,88.6902393885958,75.32290110867223,36.68801767506597,2
3.1933536798528186,117,13.727917359604636,5.20096051166422,7.955373656543558,3.5616806155210172,55.795298268870454,71.49046037842523,3.733798818566682,23.457837876458814,30.52102864202971,18.177702257019718,69.71558240974974,20.245751433807754,0.0,1
6.760970138585317,84,7.583491546422711,8.026471983864374,4.917039963705609,6.365435363278195,47.548833779484525,67.72776040194992,3.0290354457686317,7.408813280221081,74.82525418162582,60.57582820058341,19.29814275932894,52.63343635874327,48.08522604060701,1
3.099277078488268,81,4.263590355603074,7.642597266801269,0.857890176618828,2.725932969387628,45.10673914544585,57.83952752274747,4.668924313313988,15.124307702740692,19.159985996410576,32.78087907121579,90.4696557395473,33.12929105860873,20.358422897216876,2
8.811363938316228,66,12.341984720340289,7.4191663434782615,0.7091624289335468,5.67119943948863,5.878966156701604,87.86197117452781,3.836422866242536,34.42855053548211,12.353338745474868,61.798504407843055,88.01050457584397,62.909436981841715,15.667870820519028,2
6.184640893527322,196,9.220513112416263,8.066400788113432,0.7843892308238563,2.092000050805173,89.23771039565669,23.2511082184218,1.007446094613821,38.37765204405605,12.479336180803696,78.22625078953334,87.46341899690421,22.997598525110153,14.331470083998541,2
5.500722874013066,134,1.121571373634061,8.865600826828327,4.801163428869424,2.816721766870788,81.81495084153354,26.975137958250464,1.6361012103869081,16.949154153027134,24.981690611185087,26.09140512425631,49.5485683848342,77.7685149350779,56.43331914487953,2
4.665876936052704,96,5.60869415151807,4.416201580254568,6.514717778153605,7.327609054527264,45.62511447278671,45.67597433755304,1.635404290835193,4.633048318125317,71.15545938425379,50.23678568671442,20.875724128678286,56.91688343844538,41.163328383920536,0
8.117967227748329,55,3.4904214490443835,0.8662565915287084,3.343109385809945,2.204275903147559,27.94399727194734,67.47056414903204,4.239672337025161,30.626247307629566,41.97091862430564,77.49434926787939,75.1594989921097,92.98367648471138,31.070914165217232,1
5.299032410810599,171,10.769267486939178,1.2402289029701208,3.669718922398522,8.200322329832849,34.292060642653055,61.726343379632965,3.2852081267064905,33.79837278184662,11.402934629068877,66.92587363447865,41.13189862610938,69.90641091808472,12.400648442987837,0
2.4203241528190604,188,4.980471817579843,3.3556063402235563,4.796444088584098,2.672580311869514,12.316058587288946,20.923414997434556,2.7743369316698905,20.23263106213878,96.94599156116209,75.40211913270619,37.04485094137785,60.095180713305595,87.78523867720837,0
2.739061972265411,21,1.7871910439911431,3.14623365888469,4.357716717333575,0.2976361225155298,72.17897413057226,91.67398429971739,3.9408102928843376,27.07319729956838,56.9372994844154,67.57462225216476,41.34272716801279,80.94091690195609,18.383445937658976,1
11.599925477769903,196,1.6350118358045727,2.2218684709292327,5.566881518189907,2.241167591941592,55.66698565548577,39.40518531691132,6.793798921899644,44.45697439353558,44.66145892979594,50.90631198284785,56.99356184432055,23.650161369607005,32.509315081895274,1
11.040097252429874,151,9.642254928972466,7.958054610573177,3.879928617271607,1.5381215148447764,23.410342282489495,43.71780910264751,2.26793484678555,12.534939772465354,55.658790764297166,55.747500190689685,36.01725125920679,62.477791321258984,16.2059378420585,2
8.84692490501287,34,1.1301965267021623,2.516022549352683,5.768113343499727,4.357346516227418,62.30055720776897,64.89038392347388,3.6893484920712694,26.63804083336779,55.75744006755239,64.6997460239781,69.16261682282502,39.697961861916056,57.94301424408224,1
4.291634595324956,161,13.701640119668548,9.05001855124729,7.979023791863746,1.0468149571540242,97.92302142549747,90.61324139677878,3.414553107944398,28.271297783193628,51.38081878418345,57.237122991345515,65.23831300416062,72.9163520397652,33.817077080110536,2
11.6763519621511,35,3.162036212710589,6.281980028204187,2.9323231695403664,5.358810568861442,12.23951354761792,68.01505912826175,5.044836919046329,25.611609429051914,63.939503592917426,68.65646394684501,52.324223085901735,5.300124492178991,34.051084173221135,1
9.676884491640843,24,10.019808294970533,5.805349824664724,0.29528061073973627,7.449152192674555,45.848501062532776,91.38186636381633,5.139002849082121,39.37257099158322,87.93514254841097,39.38141927783583,10.01951054675106,43.204937073529926,84.58031244276805,0
9.027346986169455,37,7.559258025763334,6.132372133997066,1.179875355302907,3.14515860715138,49.41588209221267,30.00728950563832,5.13058797774998,28.015323872651006,36.55080490278361,75.86249845045076,92.09846946051903,64.2599787722944,59.05390152789773,2
6.218295772509781,104,7.531343122724918,2.9521632562604028,4.5174106428982395,1.5153388421653975,16.67972138238024,64.5047943178348,1.4904851015773393,23.83927096282547,52.85323881044467,31.936084396602972,43.287754330196286,46.30009762556306,45.55658413925849,0
4.35853639937417,135,1.8913165638726972,5.95098589605667,2.885210739728286,3.4602099645890694,53.15802109973148,81.31031135010278,3.1987426408921955,7.289646146430445,10.320671665315645,19.42046983131808,46.799147068587516,25.36932999709259,40.155061103479994,1
2.5121051026117427,94,13.001834203225679,2.423235896389322,7.531864230898941,6.702121300185267,60.597725854809006,55.72195746038777,5.697105368101049,32.2379955696173,85.66365675600183,33.95282804983378,47.41102363861441,46.64882965786697,85.73684574017558,0
10.977325163710338,38,14.37439776824944,7.728155271380131,5.094079502837587,5.068496462268603,15.73445388184953,43.973894066347235,2.7325581767304423,7.680616544272116,36.91954222435423,33.55048033251542,38.947600116177625,82.87598539601547,86.94041329537306,2
6.2856510432529165,53,0.9674533442402726,2.700780844301116,4.25877045053065,0.9496029919518663,15.47238990088764,93.78068240255017,6.891360309300509,3.1425054146616174,33.87412705289646,67.56856612871997,67.7366756874749,22.442867626024423,58.351089091874066,0
3.6248153303499184,181,3.514783470596189,3.3148616490062417,6.424708109921746,4.61237209634708,85.6348715633756,26.27898723173284,2.6170285183661743,23.006840011728876,97.78327089057105,20.47290219530666,6.294345711617982,37.51418338118646,74.56077493514702,0
4.712544553581852,202,14.539343669691279,6.154128517071907,2.2170009941829423,4.031917204226983,31.138743667004487,47.87436220229253,3.533901108659581,26.61514670235249,61.42657860957654,64.5064575964014,86.23627462589313,96.091539021012,73.0931110256441,1
7.581805473889908,162,9.152302914560885,6.16841161463292,6.593960614202405,2.8477429505777563,63.033338707863095,84.86990020485281,3.3742266041375735,44.95932463907684,20.827805660407144,47.51215777852735,14.526829350069105,88.80481387570224,92.06588501296616,1
3.356114220861933,35,3.080601589372794,4.5427437608574115,0.22387661793992497,1.0253490068479156,62.67730756752141,87.03845972047367,3.0922802370377735,32.63005216157732,33.36619735063425,17.624986439443123,97.97337178474802,6.193024159905633,0.0,2
10.494449982969943,174,3.8824148796592146,6.271164479872901,5.0334834246585975,8.341340259210309,83.9170875582635,93.43056812478193,5.934856441405389,38.489383769785825,41.083939767435396,23.020155912722743,63.41168451343505,52.851204954589356,86.3384082073458,2
9.464455063269707,149,10.831790912404136,2.3958477506348963,7.491105778157076,1.5787638871033474,73.98946312315235,85.78780738115051,1.1713991390812935,16.894685678322478,96.77328421261754,46.465008997463116,11.16092209173561,9.148824523701052,68.37210001564166,0
